,username,comment,date,likes
365,@edvenuto9614,Brooks acted out in a way that resulted in his death.,3 years ago,0
366,@runek12,"The dude should be charged with assaulting an officer, not killed",3 years ago,503
367,@Dpol85,Yes he was searched before he faught the cops and in the scuffle is it possible that he could have managed to get more than just the tazer? Or do you assume that he only got the tazer off you and your partner whom he beat in a fight?,3 years ago,0
368,@victoriabiggs4307,Let’s stop condoning retaliation against our policemen. Let them do their job. Teach the kids how to behave in a respectful manner. Let’s not give criminals a pass for non- compliance.,3 years ago,0
369,@dustinberthold962,"If he had not resisted arrest, he would still have his life...He went for the taser, which can incapacitate the officer and go for the police officers' firearm instead.",3 years ago,6
370,@moistpeanut5986,"So my question is, if the guy was running away and leaving his car behind.... couldnt they let the guy go and confiscate the car where it has all his information and then look for him later?",3 years ago,0
371,@juanvaldez5145,"A taser is not deadly force
They could have arrested him later",3 years ago,0
372,@calebdejoun939,smh this could spark the protest even more,3 years ago,8
373,@lukasjandik6444,So he was supposed to be arrested for the few meters he drove on a parking lot that the police officers told him to? Is that a trick how to get a reason to arrest?,3 years ago,0
374,@jasonhowland2903,I wonder if there’s going to be footage showing the cops are telling truth or that they shot an unarmed man just for running,3 years ago,0
375,@hyper6220,Y’all edited that video and took out the part the guy stole the cops taser...,3 years ago,26
376,@ndumisongcobo7089,"Chase, tackle and arrest the man with the teaser and resisting arrest but don’t shoot an unarmed man whom you have asked and patted down for weapons and know he has none but shoot him cause he ran away from you and pointed a teaser at you come on!!",3 years ago,0
377,@davekelder6959,Its fine to have him do the test for being drunk but arresting him is optional aslong as he doesnt drive home under the infualmce you already should habe recorded his info. Plus you already know he is not armed so  there is no need to use your weapon.and incase you say well you cant be sure if he lied or not well if you arnt sure they can always frisk to make sure aslong as they explain why they firsking.,3 years ago,0
378,@lennymitchell8254,"The officer knows there’s only one round in the taser which he used so the cop should of known he was no longer a threat , he should have just gave him one warning shot that’s it not kill him",3 years ago,5
379,@Daclamps046,If you think stealing a cops taser and running away warrants death you’re a sick human being.,3 years ago,11
380,@kymbab3471,"Well he summed that up, none of those officers lives were threatened with lethal force, so that man should not dead. Here we go again",3 years ago,0
381,@EdwolfXx,"Everyone saying that footage is missing thinking this is a conspiracy, the title literally says body cam footage. This isn't a compilation of all the videos.",3 years ago,0
382,@consarge,"maybe when officers begin to detain you, you shouldn’t run away, steal their taser, and fire it at them",3 years ago,12
383,@Ginja_DaNinja,"A taser is used obviously as a non lethal force, all in the comments saying he fired a deadly weapon back he definitely didnt, that being said the officer could have simply actually aimed his tazer and hit the man to drop him or shot him in the leg, the fact he aims for his torso in that situation with innocent civilians in the line behind brooks is terrible training. This isnt a race thing they tried to do it by the book then made an error in judgement of force in the end point >, blank _, period.",3 years ago,0
384,@kevinkelley1205,HE STOLE THE TASER! Why would you leave that out??,3 years ago,17
385,@maherjani8105,The guy was fully cooperating and then the police officers came IN to enforce the power. He was drunk but  not the police officers and must not be killed. PERIOD. Or just ban the bars.,3 years ago,0
386,@emodemocrat6281,@Charles Ramsey - He could of easily taken the officers gun a along with the taser during the scuffle.. The pat down that happen before becomes irrelevant.,3 years ago,0
387,@gabrielf.712,Yeah That's insane...CNN just having shown what they've shown on this clip.,3 years ago,1
388,@destaergano3121,"No body is above the laws, he should obey the officers investigation terms politely and good manners.
Police officers are doing their job!!",3 years ago,0
389,@alfp4560,"I mean I see a lot of these videos, the man shouldn’t have been killed or shot for that matter. But people have to see this subjectively, a lot of these videos people are resisting arrest. The videos also show not a lot of compliance.",3 years ago,0
390,@Free_Snooki,"Not to legitimize what the cops did to Ray, but George Floyd didn't have a chance. Rayshard had more of an opportunity to change the outcome.",3 years ago,28
391,@CB-os7tl,Don't blame Police. If they did their duty people would say they did it all wrong. The cops might as well just resign. Hard to keep law and order when you have no backup from your employers.,3 years ago,1
392,@PapaBear816,"He was stopped, he was sleeping, He didn't want to drive Drunk. The cops could offered him a ride home, They could of asked for a friend's number or wife's number to come get him. ( impounding his car or leaving it parked over night in the lot ) Could of asked him if he could call an Uber. There is so many things they could of done that wasn't Arrest him for sleeping drunk in a parking lot. For anyone saying he turned and fired a tazer at the so was justified... no. It should of ever gotten this far. This is what Defund the police means, this is what putting money into training for De-escalation means.",3 years ago,0
